gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:48.946834503Z 2026-01-29 23:46:48.946 DEBUG [http-nio-8080-exec-383] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSG00000128284" took 4.09 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:48.948306590Z 2026-01-29 23:46:48.948 DEBUG [http-nio-8080-exec-532] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"WBGene00022805" took 4.092 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:48.953157496Z 2026-01-29 23:46:48.951 DEBUG [http-nio-8080-exec-553] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSG00000083720" took 4.096 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:48.954774364Z 2026-01-29 23:46:48.954 DEBUG [http-nio-8080-exec-597] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSSSCG00000000668" took 4.098 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:48.958720176Z 2026-01-29 23:46:48.958 DEBUG [http-nio-8080-exec-535] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOCUG00000038012" took 4.105 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:48.963525815Z 2026-01-29 23:46:48.963 DEBUG [http-nio-8080-exec-434] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSXETG00000014867" took 4.205 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.047060754Z 2026-01-29 23:46:49.046 DEBUG [http-nio-8080-exec-484] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSCSAVG00000011605" took 4.194 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.055107899Z 2026-01-29 23:46:49.055 DEBUG [http-nio-8080-exec-520] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSDNOG00000049561" took 4.387 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.057208622Z 2026-01-29 23:46:49.056 DEBUG [http-nio-8080-exec-545] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=keyword_symbol:"WBGene00020750" took 4.399 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.059382439Z 2026-01-29 23:46:49.059 DEBUG [http-nio-8080-exec-427] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSACAG00000014759" took 4.407 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.151107157Z 2026-01-29 23:46:49.150 DEBUG [http-nio-8080-exec-455] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSAPLG00000029486" took 4.499 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.155594200Z 2026-01-29 23:46:49.155 DEBUG [http-nio-8080-exec-564] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSXETG00000024922" took 4.506 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.158478410Z 2026-01-29 23:46:49.157 DEBUG [http-nio-8080-exec-468] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSPPYG00000029890" took 4.598 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.159061767Z 2026-01-29 23:46:49.158 DEBUG [http-nio-8080-exec-565] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSMUSG00000038132" took 4.605 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.160835184Z 2026-01-29 23:46:49.160 DEBUG [http-nio-8080-exec-550] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSDARG00000043802" took 4.609 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.253696547Z 2026-01-29 23:46:49.252 DEBUG [http-nio-8080-exec-463] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSECAG00000001570" took 4.794 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.254464682Z 2026-01-29 23:46:49.253 DEBUG [http-nio-8080-exec-552] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=identifier_search:"FBgn0027073" took 4.799 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.256043437Z 2026-01-29 23:46:49.255 DEBUG [http-nio-8080-exec-576] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSACAG00000001329" took 4.807 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.263593490Z 2026-01-29 23:46:49.259 DEBUG [http-nio-8080-exec-385] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"YPL240C" took 4.903 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.263603147Z 2026-01-29 23:46:49.260 DEBUG [http-nio-8080-exec-601] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSMUSG00000022651" took 4.905 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.350433810Z 2026-01-29 23:46:49.349 DEBUG [http-nio-8080-exec-530] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"WBGene00016365" took 4.996 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.352071782Z 2026-01-29 23:46:49.351 DEBUG [http-nio-8080-exec-559] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"FBgn0037164" took 5.0 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.356354604Z 2026-01-29 23:46:49.356 DEBUG [http-nio-8080-exec-580] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOARG00020008771" took 5.097 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.359069448Z 2026-01-29 23:46:49.358 DEBUG [http-nio-8080-exec-351] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSACAG00000011548" took 5.099 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.453784891Z 2026-01-29 23:46:49.453 DEBUG [http-nio-8080-exec-588] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSDARG00000056732" took 5.2 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.456232143Z 2026-01-29 23:46:49.455 DEBUG [http-nio-8080-exec-519] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSDARG00000069027" took 5.207 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.458764999Z 2026-01-29 23:46:49.458 DEBUG [http-nio-8080-exec-510] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOCUG00000002197" took 5.209 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.465929696Z 2026-01-29 23:46:49.465 DEBUG [http-nio-8080-exec-469] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSAPLG00000021656" took 5.307 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.467280594Z 2026-01-29 23:46:49.467 DEBUG [http-nio-8080-exec-609] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSDNOG00000040262" took 5.31 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.468483939Z 2026-01-29 23:46:49.467 DEBUG [http-nio-8080-exec-435] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSMMUG00000022303" took 5.313 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.469946165Z 2026-01-29 23:46:49.469 DEBUG [http-nio-8080-exec-478] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"FBgn0063492" took 5.318 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.553106441Z 2026-01-29 23:46:49.553 DEBUG [http-nio-8080-exec-449] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSMODG00000001125" took 5.5 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.555519212Z 2026-01-29 23:46:49.555 DEBUG [http-nio-8080-exec-430] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"FBgn0261258" took 5.507 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.555801353Z 2026-01-29 23:46:49.555 DEBUG [http-nio-8080-exec-504] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSDNOG00000019011" took 5.594 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.558325915Z 2026-01-29 23:46:49.557 DEBUG [http-nio-8080-exec-527] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSCSAG00000003189" took 5.597 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.560282213Z 2026-01-29 23:46:49.560 DEBUG [http-nio-8080-exec-608] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSMMUG00000023033" took 5.601 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.649623402Z 2026-01-29 23:46:49.649 DEBUG [http-nio-8080-exec-556] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSACAG00000013933" took 5.7 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.652850329Z 2026-01-29 23:46:49.652 DEBUG [http-nio-8080-exec-596] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"WBGene00016765" took 5.793 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.656852686Z 2026-01-29 23:46:49.656 DEBUG [http-nio-8080-exec-581] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSCSAG00000012743" took 5.796 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.657746283Z 2026-01-29 23:46:49.657 DEBUG [http-nio-8080-exec-563] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"FBgn0036621" took 5.801 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.661196612Z 2026-01-29 23:46:49.660 DEBUG [http-nio-8080-exec-454] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSXETG00000027802" took 5.81 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.746880974Z 2026-01-29 23:46:49.746 DEBUG [http-nio-8080-exec-507] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSCING00000022966" took 5.898 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.753458126Z 2026-01-29 23:46:49.753 DEBUG [http-nio-8080-exec-471] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOANG00000012390" took 5.997 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.756552923Z 2026-01-29 23:46:49.756 DEBUG [http-nio-8080-exec-540] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=keyword_symbol:"WBGene00021926" took 6.003 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.756973297Z 2026-01-29 23:46:49.756 DEBUG [http-nio-8080-exec-483] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOANG00000028313" took 6.006 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.850649364Z 2026-01-29 23:46:49.850 DEBUG [http-nio-8080-exec-589] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSMMUG00000013028" took 6.189 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.853333666Z 2026-01-29 23:46:49.853 DEBUG [http-nio-8080-exec-501] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOARG00020019819" took 6.193 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.855546693Z 2026-01-29 23:46:49.855 DEBUG [http-nio-8080-exec-529] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSCSAG00000016218" took 6.205 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.860422183Z 2026-01-29 23:46:49.859 DEBUG [http-nio-8080-exec-429] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOARG00020018848" took 6.309 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.863661128Z 2026-01-29 23:46:49.861 DEBUG [http-nio-8080-exec-554] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOANG00000036664" took 6.307 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.863678407Z 2026-01-29 23:46:49.862 DEBUG [http-nio-8080-exec-500] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSAPLG00000009479" took 6.402 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.866042468Z 2026-01-29 23:46:49.865 DEBUG [http-nio-8080-exec-490] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSPANG00000013128" took 6.409 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.946790888Z 2026-01-29 23:46:49.946 DEBUG [http-nio-8080-exec-482] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSRNOG00000014648" took 6.496 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.946794969Z 2026-01-29 23:46:49.946 DEBUG [http-nio-8080-exec-451] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSBTAG00000025130" took 6.496 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.955234176Z 2026-01-29 23:46:49.955 DEBUG [http-nio-8080-exec-562] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSGALG00010023293" took 6.504 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.959041767Z 2026-01-29 23:46:49.958 DEBUG [http-nio-8080-exec-444] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSPTRG00000000792" took 6.508 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.959171610Z 2026-01-29 23:46:49.959 DEBUG [http-nio-8080-exec-541] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSCSAVG00000007248" took 6.607 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.960807238Z 2026-01-29 23:46:49.960 DEBUG [http-nio-8080-exec-442] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSGALG00000009511" took 6.701 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:49.965727103Z 2026-01-29 23:46:49.964 DEBUG [http-nio-8080-exec-585] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSCSAVG00000002858" took 6.709 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:50.449658991Z 2026-01-29 23:46:50.449 DEBUG [http-nio-8080-exec-453] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSACAG00000004767" took 1.089 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:50.451687111Z 2026-01-29 23:46:50.451 DEBUG [http-nio-8080-exec-520] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSPTRG00000022097" took 1.092 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:50.452573559Z 2026-01-29 23:46:50.451 DEBUG [http-nio-8080-exec-515] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSGALG00000020688" took 1.093 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:50.453927322Z 2026-01-29 23:46:50.453 DEBUG [http-nio-8080-exec-564] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSXETG00000041202" took 1.099 seconds
gxa-test gxa-ff747885b-fltbs gxa-webapp 2026-01-29T23:46:50.454373364Z 2026-01-29 23:46:50.454 DEBUG [http-nio-8080-exec-434] u.a.e.a.s.a.q.AnalyticsQueryClient - fetchResults omitHeader=true&rows=0&facet=true&facet.field=species&facet.mincount=1&facet.limit=100&q=bioentity_identifier_search:"ENSOARG00020016357" took 1.198 seconds
